"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","Scenario","climate"
"31298","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2060,0.371358,"BECCS","None"
"31299","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2065,0.383051,"BECCS","None"
"31300","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2070,0.393967,"BECCS","None"
"31301","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2075,0.403755,"BECCS","None"
"31302","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2080,0.412593,"BECCS","None"
"31303","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2085,0.420666,"BECCS","None"
"31304","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2090,0.428047,"BECCS","None"
"31305","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2095,0.435278,"BECCS","None"
"31306","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2100,0.441501,"BECCS","None"
"31307","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",1975,0.0528215,"BECCS","None"
"31308","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",1990,0.0510511,"BECCS","None"
"31309","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2005,0.0497996,"BECCS","None"
"31310","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2010,0.0524772,"BECCS","None"
"31311","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2015,0.054664,"BECCS","None"
"31312","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2020,0.0551742,"BECCS","None"
"31313","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2025,0.057379,"BECCS","None"
"31314","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2030,0.066104,"BECCS","None"
"31315","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2035,0.0757764,"BECCS","None"
"31316","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2040,0.0867258,"BECCS","None"
"31317","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2045,0.0974282,"BECCS","None"
"31318","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2050,0.105006,"BECCS","None"
"31319","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2055,0.112404,"BECCS","None"
"31320","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2060,0.116482,"BECCS","None"
"31321","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2065,0.12033,"BECCS","None"
"31322","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2070,0.123964,"BECCS","None"
"31323","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2075,0.126936,"BECCS","None"
"31324","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2080,0.129381,"BECCS","None"
"31325","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2085,0.131334,"BECCS","None"
"31326","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2090,0.132951,"BECCS","None"
"31327","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2095,0.134494,"BECCS","None"
"31328","2005$/Mcal/day","Reference","Africa_Western","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2100,0.13564,"BECCS","None"
"31329","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",1975,0.751776,"BECCS","None"
"31330","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",1990,0.326043,"BECCS","None"
"31331","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2005,0.276584,"BECCS","None"
"31332","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2010,0.249561,"BECCS","None"
"31333","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2015,0.264681,"BECCS","None"
"31334","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2020,0.265314,"BECCS","None"
"31335","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2025,0.267667,"BECCS","None"
"31336","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2030,0.27509,"BECCS","None"
"31337","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2035,0.285937,"BECCS","None"
"31338","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2040,0.299588,"BECCS","None"
"31339","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2045,0.313753,"BECCS","None"
"31340","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2050,0.324124,"BECCS","None"
"31341","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2055,0.332808,"BECCS","None"
"31342","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2060,0.337254,"BECCS","None"
"31343","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2065,0.341565,"BECCS","None"
"31344","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2070,0.345838,"BECCS","None"
"31345","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2075,0.349781,"BECCS","None"
"31346","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2080,0.353548,"BECCS","None"
"31347","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2085,0.357001,"BECCS","None"
"31348","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2090,0.360165,"BECCS","None"
"31349","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2095,0.363306,"BECCS","None"
"31350","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2100,0.365923,"BECCS","None"
"31351","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",1975,0.0352119,"BECCS","None"
"31352","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",1990,0.0343037,"BECCS","None"
"31353","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2005,0.0328921,"BECCS","None"
"31354","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2010,0.0292686,"BECCS","None"
"31355","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2015,0.0330233,"BECCS","None"
"31356","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2020,0.0327424,"BECCS","None"
"31357","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2025,0.0330265,"BECCS","None"
"31358","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2030,0.0352352,"BECCS","None"
"31359","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2035,0.0392991,"BECCS","None"
"31360","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2040,0.0446212,"BECCS","None"
"31361","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2045,0.0503958,"BECCS","None"
"31362","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2050,0.054741,"BECCS","None"
"31363","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2055,0.0584745,"BECCS","None"
"31364","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2060,0.0603478,"BECCS","None"
"31365","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2065,0.062154,"BECCS","None"
"31366","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2070,0.0639061,"BECCS","None"
"31367","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2075,0.0654241,"BECCS","None"
"31368","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2080,0.0667885,"BECCS","None"
"31369","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2085,0.0679252,"BECCS","None"
"31370","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2090,0.0689017,"BECCS","None"
"31371","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2095,0.0698935,"BECCS","None"
"31372","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2100,0.0707043,"BECCS","None"
"31373","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",1975,0.751776,"BECCS","None"
"31374","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",1990,0.326043,"BECCS","None"
"31375","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2005,0.276584,"BECCS","None"
"31376","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2010,0.249561,"BECCS","None"
"31377","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2015,0.264681,"BECCS","None"
"31378","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2020,0.265314,"BECCS","None"
"31379","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2025,0.267667,"BECCS","None"
"31380","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2030,0.27509,"BECCS","None"
"31381","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2035,0.285937,"BECCS","None"
"31382","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2040,0.299588,"BECCS","None"
"31383","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2045,0.313753,"BECCS","None"
"31384","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2050,0.324124,"BECCS","None"
"31385","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2055,0.332808,"BECCS","None"
"31386","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2060,0.337254,"BECCS","None"
"31387","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2065,0.341565,"BECCS","None"
"31388","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2070,0.345838,"BECCS","None"
"31389","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2075,0.349781,"BECCS","None"
"31390","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2080,0.353548,"BECCS","None"
"31391","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2085,0.357001,"BECCS","None"
"31392","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2090,0.360165,"BECCS","None"
"31393","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2095,0.363306,"BECCS","None"
"31394","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2100,0.365923,"BECCS","None"
"31395","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",1975,0.0352119,"BECCS","None"
"31396","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",1990,0.0343037,"BECCS","None"
"31397","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2005,0.0328921,"BECCS","None"
"31398","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2010,0.0292686,"BECCS","None"
"31399","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2015,0.0330233,"BECCS","None"
"31400","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2020,0.0327424,"BECCS","None"
"31401","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2025,0.0330265,"BECCS","None"
"31402","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2030,0.0352352,"BECCS","None"
"31403","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2035,0.0392991,"BECCS","None"
"31404","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2040,0.0446212,"BECCS","None"
"31405","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2045,0.0503958,"BECCS","None"
"31406","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2050,0.054741,"BECCS","None"
"31407","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2055,0.0584745,"BECCS","None"
"31408","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2060,0.0603478,"BECCS","None"
"31409","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2065,0.062154,"BECCS","None"
"31410","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2070,0.0639061,"BECCS","None"
"31411","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2075,0.0654241,"BECCS","None"
"31412","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2080,0.0667885,"BECCS","None"
"31413","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2085,0.0679252,"BECCS","None"
"31414","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2090,0.0689017,"BECCS","None"
"31415","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2095,0.0698935,"BECCS","None"
"31416","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2100,0.0707043,"BECCS","None"
"31417","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1975,0.751776,"BECCS","None"
"31418","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1990,0.326043,"BECCS","None"
"31419","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2005,0.276584,"BECCS","None"
"31420","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2010,0.249561,"BECCS","None"
"31421","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2015,0.264681,"BECCS","None"
"31422","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2020,0.265314,"BECCS","None"
"31423","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2025,0.267667,"BECCS","None"
"31424","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2030,0.27509,"BECCS","None"
"31425","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2035,0.285937,"BECCS","None"
"31426","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2040,0.299588,"BECCS","None"
"31427","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2045,0.313753,"BECCS","None"
"31428","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2050,0.324124,"BECCS","None"
"31429","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2055,0.332808,"BECCS","None"
"31430","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2060,0.337254,"BECCS","None"
"31431","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2065,0.341565,"BECCS","None"
"31432","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2070,0.345838,"BECCS","None"
"31433","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2075,0.349781,"BECCS","None"
"31434","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2080,0.353548,"BECCS","None"
"31435","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2085,0.357001,"BECCS","None"
"31436","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2090,0.360165,"BECCS","None"
"31437","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2095,0.363306,"BECCS","None"
"31438","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2100,0.365923,"BECCS","None"
"31439","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1975,0.0352119,"BECCS","None"
"31440","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1990,0.0343037,"BECCS","None"
"31441","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2005,0.0328921,"BECCS","None"
"31442","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2010,0.0292686,"BECCS","None"
"31443","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2015,0.0330233,"BECCS","None"
"31444","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2020,0.0327424,"BECCS","None"
"31445","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2025,0.0330265,"BECCS","None"
"31446","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2030,0.0352352,"BECCS","None"
"31447","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2035,0.0392991,"BECCS","None"
"31448","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2040,0.0446212,"BECCS","None"
"31449","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2045,0.0503958,"BECCS","None"
"31450","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2050,0.054741,"BECCS","None"
"31451","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2055,0.0584745,"BECCS","None"
"31452","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2060,0.0603478,"BECCS","None"
"31453","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2065,0.062154,"BECCS","None"
"31454","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2070,0.0639061,"BECCS","None"
"31455","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2075,0.0654241,"BECCS","None"
"31456","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2080,0.0667885,"BECCS","None"
"31457","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2085,0.0679252,"BECCS","None"
"31458","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2090,0.0689017,"BECCS","None"
"31459","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2095,0.0698935,"BECCS","None"
"31460","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2100,0.0707043,"BECCS","None"
"31461","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1975,0.751776,"BECCS","None"
"31462","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1990,0.326043,"BECCS","None"
"31463","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2005,0.276584,"BECCS","None"
"31464","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2010,0.249561,"BECCS","None"
"31465","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2015,0.264681,"BECCS","None"
"31466","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2020,0.265314,"BECCS","None"
"31467","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2025,0.267667,"BECCS","None"
"31468","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2030,0.27509,"BECCS","None"
"31469","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2035,0.285937,"BECCS","None"
"31470","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2040,0.299588,"BECCS","None"
"31471","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2045,0.313753,"BECCS","None"
"31472","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2050,0.324124,"BECCS","None"
"31473","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2055,0.332808,"BECCS","None"
"31474","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2060,0.337254,"BECCS","None"
"31475","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2065,0.341565,"BECCS","None"
"31476","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2070,0.345838,"BECCS","None"
"31477","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2075,0.349781,"BECCS","None"
"31478","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2080,0.353548,"BECCS","None"
"31479","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2085,0.357001,"BECCS","None"
"31480","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2090,0.360165,"BECCS","None"
"31481","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2095,0.363306,"BECCS","None"
"31482","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2100,0.365923,"BECCS","None"
"31483","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",1975,0.0352119,"BECCS","None"
"31484","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",1990,0.0343037,"BECCS","None"
"31485","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2005,0.0328921,"BECCS","None"
"31486","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2010,0.0292686,"BECCS","None"
"31487","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2015,0.0330233,"BECCS","None"
"31488","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2020,0.0327424,"BECCS","None"
"31489","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2025,0.0330265,"BECCS","None"
"31490","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2030,0.0352352,"BECCS","None"
"31491","2005$/Mcal/day","Reference","Argentina","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2035,0.0392991,"BECCS","None"
