"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","Scenario","climate"
"15436","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2060,1.00511,"BaseClim","None"
"15437","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2065,1.00438,"BaseClim","None"
"15438","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2070,1.00371,"BaseClim","None"
"15439","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2075,1.00309,"BaseClim","None"
"15440","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2080,1.00244,"BaseClim","None"
"15441","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2085,1.00183,"BaseClim","None"
"15442","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2090,1.00123,"BaseClim","None"
"15443","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2095,1.00066,"BaseClim","None"
"15444","Kcal/per/day","Reference","USA","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2100,1.0001,"BaseClim","None"
"15445","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",1975,2.26018,"BaseClim","None"
"15446","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",1990,2.53081,"BaseClim","None"
"15447","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2005,2.71874,"BaseClim","None"
"15448","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2010,2.51182,"BaseClim","None"
"15449","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2015,2.54103,"BaseClim","None"
"15450","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2020,2.55757,"BaseClim","None"
"15451","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2025,2.57501,"BaseClim","None"
"15452","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2030,2.59621,"BaseClim","None"
"15453","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2035,2.61345,"BaseClim","None"
"15454","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2040,2.62735,"BaseClim","None"
"15455","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2045,2.63882,"BaseClim","None"
"15456","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2050,2.64885,"BaseClim","None"
"15457","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2055,2.65577,"BaseClim","None"
"15458","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2060,2.66336,"BaseClim","None"
"15459","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2065,2.67097,"BaseClim","None"
"15460","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2070,2.67844,"BaseClim","None"
"15461","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2075,2.68582,"BaseClim","None"
"15462","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2080,2.69376,"BaseClim","None"
"15463","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2085,2.70213,"BaseClim","None"
"15464","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2090,2.71049,"BaseClim","None"
"15465","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2095,2.71894,"BaseClim","None"
"15466","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2100,2.7276,"BaseClim","None"
"15467","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",1975,0.87268,"BaseClim","None"
"15468","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",1990,1.14123,"BaseClim","None"
"15469","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2005,1.17798,"BaseClim","None"
"15470","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2010,1.0695,"BaseClim","None"
"15471","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2015,1.00548,"BaseClim","None"
"15472","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2020,1.00432,"BaseClim","None"
"15473","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2025,1.00312,"BaseClim","None"
"15474","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2030,1.00177,"BaseClim","None"
"15475","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2035,1.00075,"BaseClim","None"
"15476","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2040,0.999884,"BaseClim","None"
"15477","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2045,0.999142,"BaseClim","None"
"15478","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2050,0.998553,"BaseClim","None"
"15479","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2055,0.997975,"BaseClim","None"
"15480","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2060,0.99742,"BaseClim","None"
"15481","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2065,0.996847,"BaseClim","None"
"15482","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2070,0.996327,"BaseClim","None"
"15483","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2075,0.995844,"BaseClim","None"
"15484","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2080,0.995339,"BaseClim","None"
"15485","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2085,0.994862,"BaseClim","None"
"15486","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2090,0.994402,"BaseClim","None"
"15487","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2095,0.993955,"BaseClim","None"
"15488","Kcal/per/day","Reference","USA","FoodDemand_Group9","FoodDemand","FoodDemand_Staples",2100,0.993519,"BaseClim","None"
"15489","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",1975,0.481886,"BaseMult","None"
"15490","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",1990,0.404177,"BaseMult","None"
"15491","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2005,0.445385,"BaseMult","None"
"15492","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2010,0.511282,"BaseMult","None"
"15493","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2015,0.444787,"BaseMult","None"
"15494","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2020,0.444544,"BaseMult","None"
"15495","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2025,0.46145,"BaseMult","None"
"15496","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2030,0.494234,"BaseMult","None"
"15497","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2035,0.532104,"BaseMult","None"
"15498","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2040,0.578981,"BaseMult","None"
"15499","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2045,0.635466,"BaseMult","None"
"15500","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2050,0.70358,"BaseMult","None"
"15501","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2055,0.780381,"BaseMult","None"
"15502","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2060,0.864666,"BaseMult","None"
"15503","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2065,0.956913,"BaseMult","None"
"15504","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2070,1.05668,"BaseMult","None"
"15505","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2075,1.16001,"BaseMult","None"
"15506","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2080,1.26559,"BaseMult","None"
"15507","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2085,1.37082,"BaseMult","None"
"15508","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2090,1.47325,"BaseMult","None"
"15509","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2095,1.57328,"BaseMult","None"
"15510","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_NonStaples",2100,1.66993,"BaseMult","None"
"15511","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",1975,0.541823,"BaseMult","None"
"15512","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",1990,0.442373,"BaseMult","None"
"15513","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2005,0.420436,"BaseMult","None"
"15514","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2010,0.441892,"BaseMult","None"
"15515","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2015,0.557515,"BaseMult","None"
"15516","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2020,0.577856,"BaseMult","None"
"15517","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2025,0.730672,"BaseMult","None"
"15518","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2030,0.99772,"BaseMult","None"
"15519","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2035,1.24971,"BaseMult","None"
"15520","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2040,1.45977,"BaseMult","None"
"15521","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2045,1.59819,"BaseMult","None"
"15522","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2050,1.66676,"BaseMult","None"
"15523","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2055,1.6807,"BaseMult","None"
"15524","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2060,1.66212,"BaseMult","None"
"15525","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2065,1.62741,"BaseMult","None"
"15526","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2070,1.58623,"BaseMult","None"
"15527","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2075,1.54528,"BaseMult","None"
"15528","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2080,1.50722,"BaseMult","None"
"15529","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2085,1.47346,"BaseMult","None"
"15530","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2090,1.4444,"BaseMult","None"
"15531","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2095,1.41924,"BaseMult","None"
"15532","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group1","FoodDemand","FoodDemand_Staples",2100,1.39763,"BaseMult","None"
"15533","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",1975,1.21119,"BaseMult","None"
"15534","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",1990,1.2633,"BaseMult","None"
"15535","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2005,1.38647,"BaseMult","None"
"15536","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2010,1.50002,"BaseMult","None"
"15537","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2015,1.46633,"BaseMult","None"
"15538","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2020,1.44883,"BaseMult","None"
"15539","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2025,1.51854,"BaseMult","None"
"15540","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2030,1.62328,"BaseMult","None"
"15541","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2035,1.72791,"BaseMult","None"
"15542","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2040,1.83752,"BaseMult","None"
"15543","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2045,1.94955,"BaseMult","None"
"15544","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2050,2.0613,"BaseMult","None"
"15545","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2055,2.16775,"BaseMult","None"
"15546","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2060,2.27062,"BaseMult","None"
"15547","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2065,2.36842,"BaseMult","None"
"15548","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2070,2.45999,"BaseMult","None"
"15549","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2075,2.54504,"BaseMult","None"
"15550","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2080,2.62299,"BaseMult","None"
"15551","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2085,2.69384,"BaseMult","None"
"15552","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2090,2.75799,"BaseMult","None"
"15553","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2095,2.81557,"BaseMult","None"
"15554","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_NonStaples",2100,2.86642,"BaseMult","None"
"15555","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",1975,1.79619,"BaseMult","None"
"15556","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",1990,1.65641,"BaseMult","None"
"15557","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2005,1.56193,"BaseMult","None"
"15558","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2010,1.41097,"BaseMult","None"
"15559","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2015,1.41534,"BaseMult","None"
"15560","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2020,1.41908,"BaseMult","None"
"15561","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2025,1.39947,"BaseMult","None"
"15562","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2030,1.37325,"BaseMult","None"
"15563","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2035,1.35,"BaseMult","None"
"15564","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2040,1.3284,"BaseMult","None"
"15565","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2045,1.30886,"BaseMult","None"
"15566","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2050,1.29164,"BaseMult","None"
"15567","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2055,1.27676,"BaseMult","None"
"15568","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2060,1.26391,"BaseMult","None"
"15569","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2065,1.2529,"BaseMult","None"
"15570","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2070,1.24356,"BaseMult","None"
"15571","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2075,1.23565,"BaseMult","None"
"15572","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2080,1.22897,"BaseMult","None"
"15573","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2085,1.22334,"BaseMult","None"
"15574","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2090,1.21859,"BaseMult","None"
"15575","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2095,1.21457,"BaseMult","None"
"15576","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2100,1.21123,"BaseMult","None"
"15577","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1975,0.526568,"BaseMult","None"
"15578","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1990,0.441536,"BaseMult","None"
"15579","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2005,0.488922,"BaseMult","None"
"15580","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2010,0.578849,"BaseMult","None"
"15581","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2015,0.51991,"BaseMult","None"
"15582","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2020,0.544066,"BaseMult","None"
"15583","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2025,0.569334,"BaseMult","None"
"15584","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2030,0.614451,"BaseMult","None"
"15585","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2035,0.665883,"BaseMult","None"
"15586","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2040,0.727294,"BaseMult","None"
"15587","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2045,0.799788,"BaseMult","None"
"15588","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2050,0.881735,"BaseMult","None"
"15589","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2055,0.973121,"BaseMult","None"
"15590","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2060,1.07836,"BaseMult","None"
"15591","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2065,1.19091,"BaseMult","None"
"15592","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2070,1.30912,"BaseMult","None"
"15593","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2075,1.42763,"BaseMult","None"
"15594","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2080,1.54508,"BaseMult","None"
"15595","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2085,1.65911,"BaseMult","None"
"15596","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2090,1.76889,"BaseMult","None"
"15597","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2095,1.87332,"BaseMult","None"
"15598","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2100,1.97317,"BaseMult","None"
"15599","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1975,0.665664,"BaseMult","None"
"15600","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1990,0.580367,"BaseMult","None"
"15601","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2005,0.689235,"BaseMult","None"
"15602","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2010,0.973217,"BaseMult","None"
"15603","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2015,1.12795,"BaseMult","None"
"15604","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2020,1.27263,"BaseMult","None"
"15605","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2025,1.39914,"BaseMult","None"
"15606","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2030,1.5449,"BaseMult","None"
"15607","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2035,1.63409,"BaseMult","None"
"15608","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2040,1.6773,"BaseMult","None"
"15609","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2045,1.68247,"BaseMult","None"
"15610","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2050,1.66183,"BaseMult","None"
"15611","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2055,1.62634,"BaseMult","None"
"15612","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2060,1.58264,"BaseMult","None"
"15613","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2065,1.5385,"BaseMult","None"
"15614","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2070,1.49714,"BaseMult","None"
"15615","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2075,1.46097,"BaseMult","None"
"15616","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2080,1.42983,"BaseMult","None"
"15617","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2085,1.40353,"BaseMult","None"
"15618","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2090,1.38131,"BaseMult","None"
"15619","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2095,1.36258,"BaseMult","None"
"15620","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2100,1.34661,"BaseMult","None"
"15621","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1975,0.551568,"BaseMult","None"
"15622","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1990,0.472609,"BaseMult","None"
"15623","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2005,0.525137,"BaseMult","None"
"15624","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2010,0.61749,"BaseMult","None"
"15625","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2015,0.563189,"BaseMult","None"
"15626","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2020,0.601605,"BaseMult","None"
"15627","Kcal/per/day","Reference","Africa_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2025,0.631711,"BaseMult","None"
